-9.29312924063646,2.06730888496811e-08,0.00704997458972434,2.06730888496811e-08,0,0,0,0,2.06730888496811e-08,0,0,0,0,0,0.000151579281945958
-9.26962559807134,2.21497245567353e-08,0.00704997458972434,2.21497245567353e-08,0,0,0,0,2.21497245567353e-08,0,0,0,0,0,0.000151579281945958
-9.24612195550622,2.37283215616916e-08,0.00704997458972434,2.37283215616916e-08,0,0,0,0,2.37283215616916e-08,0,0,0,0,0,0.000151579281945958
-9.22261831294111,2.54156627487498e-08,0.00704997458972434,2.54156627487498e-08,0,0,0,0,2.54156627487498e-08,0,0,0,0,0,0.000151579281945958
-9.19911467037599,2.72189638857018e-08,0.00704997458972434,2.72189638857018e-08,0,0,0,0,2.72189638857018e-08,0,0,0,0,0,0.000151579281945958
-9.17561102781087,2.9145899984122e-08,0.00704997458972434,2.9145899984122e-08,0,0,0,0,2.9145899984122e-08,0,0,0,0,0,0.000151579281945958
-9.15210738524575,3.12046331801554e-08,0.00704997458972434,3.12046331801554e-08,0,0,0,0,3.12046331801554e-08,0,0,0,0,0,0.000151579281945958
-9.12860374268064,3.34038422181637e-08,0.00704997458972434,3.34038422181637e-08,0,0,0,0,3.34038422181637e-08,0,0,0,0,0,0.000151579281945958
-9.10510010011552,3.57527536236032e-08,0.00704997458972434,3.57527536236032e-08,0,0,0,0,3.57527536236032e-08,0,0,0,0,0,0.000151579281945958
-9.0815964575504,3.82611746558059e-08,0.00704997458972434,3.82611746558059e-08,0,0,0,0,3.82611746558059e-08,0,0,0,0,0,0.000151579281945958
-9.05809281498528,4.09395281358204e-08,0.00704997458972434,4.09395281358204e-08,0,0,0,0,4.09395281358204e-08,0,0,0,0,0,0.000151579281945958
-9.03458917242017,4.37988892491606e-08,0.00704997458972434,4.37988892491606e-08,0,0,0,0,4.37988892491606e-08,0,0,0,0,0,0.000151579281945958
-9.01108552985505,4.68510244282084e-08,0.00704997458972434,4.68510244282084e-08,0,0,0,0,4.68510244282084e-08,0,0,0,0,0,0.000151579281945958
-8.98758188728993,5.01084324241227e-08,0.00704997458972434,5.01084324241227e-08,0,0,0,0,5.01084324241227e-08,0,0,0,0,0,0.000151579281945958
-8.96407824472482,5.35843876834448e-08,0.00704997458972434,5.35843876834448e-08,0,0,0,0,5.35843876834448e-08,0,0,0,0,0,0.000151579281945958
-8.9405746021597,5.72929861501578e-08,0.00704997458972434,5.72929861501578e-08,0,0,0,0,5.72929861501578e-08,0,0,0,0,0,0.000151579281945958
-8.91707095959458,6.12491936197616e-08,0.00704997458972434,6.12491936197616e-08,0,0,0,0,6.12491936197616e-08,0,0,0,0,0,0.000151579281945958
-8.89356731702946,6.54688967779779e-08,0.00704997458972434,6.54688967779779e-08,0,0,0,0,6.54688967779779e-08,0,0,0,0,0,0.000151579281945958
-8.87006367446435,6.99689570630163e-08,0.00704997458972434,6.99689570630163e-08,0,0,0,0,6.99689570630163e-08,0,0,0,0,0,0.000151579281945958
-8.84656003189923,7.47672674969114e-08,0.00704997458972434,7.47672674969114e-08,0,0,0,0,7.47672674969114e-08,0,0,0,0,0,0.000151579281945958
-8.82305638933411,7.98828126382908e-08,0.00704997458972434,7.98828126382908e-08,0,0,0,0,7.98828126382908e-08,0,0,0,0,0,0.000151579281945958
-8.79955274676899,8.53357318160794e-08,0.00704997458972434,8.53357318160794e-08,0,0,0,0,8.53357318160794e-08,0,0,0,0,0,0.000151579281945958
-8.77604910420388,9.11473858110861e-08,0.00704997458972434,9.11473858110861e-08,0,0,0,0,9.11473858110861e-08,0,0,0,0,0,0.000151579281945958
-8.75254546163876,9.7340427160149e-08,0.00704997458972434,9.7340427160149e-08,0,0,0,0,9.7340427160149e-08,0,0,0,0,0,0.000151579281945958
-8.72904181907364,1.03938874265585e-07,0.00704997458972434,1.03938874265585e-07,0,0,0,0,1.03938874265585e-07,0,0,0,0,0,0.000151579281945958
-8.70553817650852,1.10968189501075e-07,0.00704997458972434,1.10968189501075e-07,0,0,0,0,1.10968189501075e-07,0,0,0,0,0,0.000151579281945958
-8.68203453394341,1.18455361513816e-07,0.00704997458972434,1.18455361513816e-07,0,0,0,0,1.18455361513816e-07,0,0,0,0,0,0.000151579281945958
-8.65853089137829,1.26428991931886e-07,0.00704997458972434,1.26428991931886e-07,0,0,0,0,1.26428991931886e-07,0,0,0,0,0,0.000151579281945958
-8.63502724881317,1.34919386695136e-07,0.00704997458972434,1.34919386695136e-07,0,0,0,0,1.34919386695136e-07,0,0,0,0,0,0.000151579281945958
-8.61152360624805,1.43958652237783e-07,0.00704997458972434,1.43958652237783e-07,0,0,0,0,1.43958652237783e-07,0,0,0,0,0,0.000151579281945958
-8.58801996368294,1.53580796761012e-07,0.00704997458972434,1.53580796761012e-07,0,0,0,0,1.53580796761012e-07,0,0,0,0,0,0.000151579281945958
-8.56451632111782,1.6382183684451e-07,0.00704997458972434,1.6382183684451e-07,0,0,0,0,1.6382183684451e-07,0,0,0,0,0,0.000151579281945958
-8.5410126785527,1.7471990965679e-07,0.00704997458972434,1.7471990965679e-07,0,0,0,0,1.7471990965679e-07,0,0,0,0,0,0.000151579281945958
-8.51750903598758,1.86315391035619e-07,0.00704997458972434,1.86315391035619e-07,0,0,0,0,1.86315391035619e-07,0,0,0,0,0,0.000151579281945958
-8.49400539342247,1.98651019721625e-07,0.00704997458972434,1.98651019721625e-07,0,0,0,0,1.98651019721625e-07,0,0,0,0,0,0.000151579281945958
