2.9380922
3.9703129
4.2306087
4.4720168
3.8827797
3.4059177
3.1151996
2.3464431
1.8813742
1.2739045
0.5737216
0.9132964
1.2430079
1.1843509
0.8018358
0.3577472
0.4610791
1.0715521
1.9118193
2.4022612
2.195526
1.8013718
1.3811858
1.5414758
1.9827388
2.2113564
2.962742
3.3398975
3.2581915
3.7818156
3.6370803
3.20465
3.0254264
2.4197331
2.2092819
1.1959165
0.1363201
-2.0812461
-5.5225523
-5.4116041
-4.5508067
-2.3692036
1.0475707
2.214855
2.3581244
2.4430306
2.8408763
1.9330584
1.4497647
0.5334495
-0.4267299
-0.7843039
-0.9158201
-1.0572668
-1.2461705
-0.4087671
0.0804694
0.7445053
1.5662295
1.2523669
1.3097253
1.5649588
1.8342862
2.0528082
2.0249333
2.0107932
1.9790812
1.8418492
1.8017751
2.0880286
2.0580677
2.4549245
2.7834625
2.721192
2.4051338
2.1475573
1.6138569
1.1327344
